Date,strategy,model,HomeTeam,AwayTeam,B365H,B365D,B365A,Voting_Prediction,pre_stake,final_stake,odds,prob,potential_payout,potential_profit,win,payout,balance_after
2025-05-25,Flat,Voting_Prediction,,,3.0,3.8,2.2,2,1.0,1.0,2.2,0.5421389685537417,2.2,1.2000000000000002,True,2.2,79.31000000000006
2025-05-25,Flat,Voting_Prediction,,,1.4,6.0,5.75,0,1.0,1.0,1.4,0.7752025933255653,1.4,0.3999999999999999,False,0.0,79.31000000000006
2025-05-25,Flat,Voting_Prediction,,,4.2,4.33,1.7,2,1.0,1.0,1.7,0.4853164792815754,1.7,0.7,True,1.7,81.01000000000006
2025-05-25,Flat,Voting_Prediction,,,3.0,3.75,2.2,0,1.0,1.0,3.0,0.5000671636095384,3.0,2.0,False,0.0,81.01000000000006
2025-05-25,Flat,Voting_Prediction,,,8.5,6.0,1.3,2,1.0,1.0,1.3,0.6569437508470066,1.3,0.30000000000000004,True,1.3,82.31000000000006
2025-05-25,Flat,Voting_Prediction,,,1.33,5.5,8.5,0,1.0,1.0,1.33,0.7950639444578989,1.33,0.33000000000000007,False,0.0,82.31000000000006
2025-05-25,Flat,Voting_Prediction,,,2.7,3.7,2.45,2,1.0,1.0,2.45,0.4607152695696992,2.45,1.4500000000000002,False,0.0,82.31000000000006
2025-05-25,Threshold,Voting_Prediction,,,1.33,5.25,8.5,0,1.0,1.0,1.33,0.6347929358348083,1.33,0.33000000000000007,True,1.33,91.69000000000001
2025-05-25,Threshold,Voting_Prediction,,,1.4,6.0,5.75,0,1.0,1.0,1.4,0.7752025933255653,1.4,0.3999999999999999,False,0.0,91.69000000000001
2025-05-25,Threshold,Voting_Prediction,,,8.5,6.0,1.3,2,1.0,1.0,1.3,0.6569437508470066,1.3,0.30000000000000004,True,1.3,92.99000000000001
2025-05-25,Threshold,Voting_Prediction,,,1.33,5.5,8.5,0,1.0,1.0,1.33,0.7950639444578989,1.33,0.33000000000000007,False,0.0,92.99000000000001
2025-05-25,Value,Voting_Prediction,,,3.0,3.8,2.2,2,1.0,1.0,2.2,0.5421389685537417,2.2,1.2000000000000002,True,2.2,89.69000000000001
2025-05-25,Value,Voting_Prediction,,,1.4,6.0,5.75,0,1.0,1.0,1.4,0.7752025933255653,1.4,0.3999999999999999,False,0.0,89.69000000000001
2025-05-25,Value,Voting_Prediction,,,3.0,3.75,2.2,0,1.0,1.0,3.0,0.5000671636095384,3.0,2.0,False,0.0,89.69000000000001
2025-05-25,Value,Voting_Prediction,,,1.33,5.5,8.5,0,1.0,1.0,1.33,0.7950639444578989,1.33,0.33000000000000007,False,0.0,89.69000000000001
2025-05-25,Value,Voting_Prediction,,,2.7,3.7,2.45,2,1.0,1.0,2.45,0.4607152695696992,2.45,1.4500000000000002,False,0.0,89.69000000000001
2025-05-25,Kelly,Voting_Prediction,,,3.0,3.8,2.2,2,3.4699402992321153,3.4699402992321153,2.2,0.5421389685537417,7.6338686583106545,4.163928359078539,True,7.6338686583106545,60.49916973557542
2025-05-25,Kelly,Voting_Prediction,,,1.4,6.0,5.75,0,4.606958583237325,4.606958583237325,1.4,0.7752025933255653,6.449742016532254,1.8427834332949296,False,0.0,60.49916973557542
2025-05-25,Kelly,Voting_Prediction,,,3.0,3.75,2.2,0,5.404102836150793,5.404102836150793,3.0,0.5000671636095384,16.21230850845238,10.808205672301586,False,0.0,60.49916973557542
2025-05-25,Kelly,Voting_Prediction,,,1.33,5.5,8.5,0,3.7607256563027587,3.7607256563027587,1.33,0.7950639444578989,5.001765122882669,1.2410394665799107,False,0.0,60.49916973557542
2025-05-25,Kelly,Voting_Prediction,,,2.7,3.7,2.45,2,1.918651002153159,1.918651002153159,2.45,0.4607152695696992,4.70069495527524,2.782043953122081,False,0.0,60.49916973557542
2025-08-15,Flat,Voting_Prediction,,,1.3,6.0,8.5,0,1.0,1.0,1.3,0.758759129119144,1.3,0.30000000000000004,False,0.0,81.31000000000006
2025-08-15,Threshold,Voting_Prediction,,,1.3,6.0,8.5,0,1.0,1.0,1.3,0.758759129119144,1.3,0.30000000000000004,False,0.0,91.99000000000001
2025-08-16,Flat,Voting_Prediction,,,2.25,3.5,2.9,0,1.0,1.0,2.25,0.6457377773021725,2.25,1.25,False,0.0,77.31000000000006
2025-08-16,Flat,Voting_Prediction,,,1.91,3.6,4.0,0,1.0,1.0,1.91,0.4179558957312185,1.91,0.9099999999999999,False,0.0,77.31000000000006
2025-08-16,Flat,Voting_Prediction,,,1.38,4.75,8.5,0,1.0,1.0,1.38,0.6653163354379814,1.38,0.3799999999999999,False,0.0,77.31000000000006
2025-08-16,Flat,Voting_Prediction,,,6.25,4.75,1.45,2,1.0,1.0,1.45,0.7231180003088514,1.45,0.44999999999999996,False,0.0,77.31000000000006
2025-08-16,Threshold,Voting_Prediction,,,2.25,3.5,2.9,0,1.0,1.0,2.25,0.6457377773021725,2.25,1.25,False,0.0,88.99000000000001
2025-08-16,Threshold,Voting_Prediction,,,1.38,4.75,8.5,0,1.0,1.0,1.38,0.6653163354379814,1.38,0.3799999999999999,False,0.0,88.99000000000001
2025-08-16,Threshold,Voting_Prediction,,,6.25,4.75,1.45,2,1.0,1.0,1.45,0.7231180003088514,1.45,0.44999999999999996,False,0.0,88.99000000000001
2025-08-16,Value,Voting_Prediction,,,2.25,3.5,2.9,0,1.0,1.0,2.25,0.6457377773021725,2.25,1.25,False,0.0,87.69000000000001
2025-08-16,Value,Voting_Prediction,,,6.25,4.75,1.45,2,1.0,1.0,1.45,0.7231180003088514,1.45,0.44999999999999996,False,0.0,87.69000000000001
2025-08-16,Kelly,Voting_Prediction,,,2.25,3.5,2.9,0,6.57616293604766,6.57616293604766,2.25,0.6457377773021725,14.796366606107235,8.220203670059576,False,0.0,51.9660159383608
2025-08-16,Kelly,Voting_Prediction,,,6.25,4.75,1.45,2,1.9569908611669642,1.9569908611669642,1.45,0.7231180003088514,2.837636748692098,0.8806458875251338,False,0.0,51.9660159383608
2025-08-17,Flat,Voting_Prediction,,,2.2,3.3,3.5,0,1.0,1.0,2.2,0.4151545512674472,2.2,1.2000000000000002,False,0.0,74.31000000000006
2025-08-17,Flat,Voting_Prediction,,,3.6,3.6,1.95,2,1.0,1.0,1.95,0.459129962932979,1.95,0.95,False,0.0,74.31000000000006
2025-08-17,Flat,Voting_Prediction,,,1.62,4.33,4.5,0,1.0,1.0,1.62,0.6321690604305792,1.62,0.6200000000000001,False,0.0,74.31000000000006
2025-08-17,Threshold,Voting_Prediction,,,1.62,4.33,4.5,0,1.0,1.0,1.62,0.6321690604305792,1.62,0.6200000000000001,False,0.0,87.99000000000001
2025-08-17,Value,Voting_Prediction,,,1.62,4.33,4.5,0,1.0,1.0,1.62,0.6321690604305792,1.62,0.6200000000000001,False,0.0,86.69000000000001
2025-08-17,Kelly,Voting_Prediction,,,1.62,4.33,4.5,0,0.6063397563673368,0.6063397563673368,1.62,0.6321690604305792,0.9822704053150857,0.3759306489477489,False,0.0,51.359676181993464
2025-08-18,Flat,Voting_Prediction,,,2.38,3.3,3.0,2,1.0,1.0,3.0,0.3548722147046769,3.0,2.0,False,0.0,73.31000000000006
2025-08-18,Value,Voting_Prediction,,,2.38,3.3,3.0,2,1.0,1.0,3.0,0.3548722147046769,3.0,2.0,False,0.0,85.69000000000001
2025-08-18,Kelly,Voting_Prediction,,,2.38,3.3,3.0,2,0.49780348764955934,0.49780348764955934,3.0,0.3548722147046769,1.493410462948678,0.9956069752991187,False,0.0,50.8618726943439
